X 90 Kohm,Y 90 Kohm,,X 90 Kohm-clear,Y 90 Kohm-clear,,X 60 Kohm,Y 60 Kohm,,X 60 Kohm-clear,Y 60 Kohm-clear,,X 30 Kohm,Y 30 Kohm,,X 30 Kohm-clear,Y 30 Kohm-clear
791.4374334,75.99765684,,782.2178272,89.45152738,,,,,786.1728391,88.00814853,,,,,,
791.5533226,75.83417737,,782.9116481,89.32696188,,,,,786.8690575,88.0626986,,,,,,
792.2023022,75.92264862,,783.5512512,89.41077361,,,,,787.5632431,88.00102102,,,,,,
792.7122147,76.16113631,,783.8439439,89.55686809,,,,,788.2568307,87.90515884,,,,,,
793.4075499,76.14190343,,784.423421,89.52416731,,,,,788.9534079,87.98021967,,,,,,
794.1028852,76.11305411,,784.6529441,89.38638186,,,,,789.6474738,87.91170517,,,,,,
794.7982204,76.08420479,,784.99884,89.26830996,,,,,790.2666802,87.97994523,,,,,,
795.4935557,76.00727328,,785.6926609,89.14374446,,,,,790.5786152,88.1473852,,,,,,
796.1888909,76.06497191,,786.388869,89.15044753,,,,,790.6971828,88.30119169,,,,,,
796.8842262,76.19960206,,786.9703752,89.22932505,,,,,791.0484012,88.50622665,,,,,,
797.5795614,76.27653358,,787.4753737,89.35413106,,,,,791.5126266,88.54715131,,,,,,
798.2748967,76.36308153,,787.9029693,89.47563983,,,,,791.6261717,88.41380715,,,,,,
798.9702319,76.44962948,,788.4845352,89.55779907,,,,,791.9711119,88.25990379,,,,,,
799.549678,76.53136921,,789.0636542,89.50540801,,,,,792.6663737,88.2597585,,,,,,
,,,789.4862966,89.35453449,,,,,793.3621138,88.28696089,,,,,,
,,,789.8699092,89.18396292,,,,,793.360918,88.21859168,,,,,,
,,,790.4902064,89.26941162,,,,,793.8220342,88.08175641,,,,,,
,,,790.3333716,89.15123887,,,,,794.1303219,88.04067032,,,,,,
,,,790.7254586,89.44667075,,,,,794.7518003,88.23881186,,,,,,
,,,791.0376959,89.60425511,,,,,794.5171764,88.0747742,,,,,,
,,,791.5010389,89.56496764,,,,,795.2173411,88.35494264,,,,,,
,,,791.5755175,89.40746086,,,,,795.7952311,88.26936005,,,,,,
,,,791.9594584,89.25493872,,,,,796.3733603,88.19745131,,,,,,
,,,792.6593068,89.46182638,,,,,797.0689809,88.21781678,,,,,,
,,,792.4241442,89.28948982,,,,,797.6505182,88.34076027,,,,,,
,,,792.7779176,89.60460423,,,,,798.2310989,88.40900839,,,,,,
,,,793.1288265,89.76219635,,,,,798.9248061,88.31998313,,,,,,
,,,793.6685579,89.67041696,,,,,799.6193504,88.27881631,,,,,,
,,,794.0534835,89.57204311,,,,,800.083217,88.29923021,,,,,,
,,,794.59596,89.63122258,,,,,,,,,,,,
,,,795.2170926,89.76261529,,,,,,,,,,,,
,,,795.9121071,89.70368408,,,,,,,,,,,,
,,,796.4927181,89.73333588,,,,,,,,,,,,
,,,797.0741647,89.80893169,,,,,,,,,,,,
,,,797.6523289,89.7040332,,,,,,,,,,,,
,,,798.1140605,89.57613943,,,,,,,,,,,,
,,,798.6922844,89.47452266,,,,,,,,,,,,
,,,799.3118654,89.52059079,,,,,,,,,,,,
,,,799.7799827,89.74384047,,,,,,,,,,,,
,,,799.6231479,89.62566772,,,,,,,,,,,,
,,,800.0907877,89.82266368,,,,,,,,,,,,
