x	y_obs	y_bkg
95.135	1043	1067.194
95.152	1096	1067.177
95.169	1122	1067.159
95.186	1050	1067.141
95.203	1062	1067.123
95.22	1063	1067.105
95.237	1044	1067.088
95.254	1063	1067.07
95.271	1051	1067.052
95.288	1084	1067.034
95.305	1098	1067.017
95.322	1066	1066.999
95.339	1042	1066.981
95.356	1065	1066.963
95.373	1073	1066.946
95.39	1050	1066.928
95.407	1093	1066.91
95.424	1084	1066.892
95.441	1059	1066.875
95.458	1044	1066.857
95.475	1060	1066.839
95.492	1040	1066.821
95.509	1084	1066.804
95.526	1087	1066.786
95.543	1065	1066.768
95.56	1033	1066.75
95.577	992	1066.733
95.594	1039	1066.715
95.611	1027	1066.697
95.628	1087	1066.679
95.645	1025	1066.662
95.662	1094	1066.644
95.679	1086	1066.626
95.696	1061	1066.608
95.713	1111	1066.591
95.73	1113	1066.573
95.747	1103	1066.555
95.764	1046	1066.537
95.781	1078	1066.52
95.798	1094	1066.502
95.815	1019	1066.484
95.832	1068	1066.466
95.849	1077	1066.449
95.866	1080	1066.431
95.883	1043	1066.413
95.9	1028	1066.395
95.917	1014	1066.378
95.934	1050	1066.36
95.951	1065	1066.342
95.968	1106	1066.324
95.985	1046	1066.307
96.002	1051	1066.289
96.019	1051	1066.271
96.036	1042	1066.253
96.053	1057	1066.236
96.07	1045	1066.218
96.087	1044	1066.2
96.104	1065	1066.182
96.121	1092	1066.165
96.138	1074	1066.147
96.155	1063	1066.129
96.172	1062	1066.111
96.189	1067	1066.094
96.206	1050	1066.076
96.223	1036	1066.058
96.24	1069	1066.04
96.257	1057	1066.023
96.274	1020	1066.005
96.291	1065	1065.987
96.308	1070	1065.969
96.325	1046	1065.952
96.342	1033	1065.934
96.359	1076	1065.916
96.376	1097	1065.899
96.393	1076	1065.881
96.41	1082	1065.863
96.427	1077	1065.845
96.444	1045	1065.828
96.461	1073	1065.81
96.478	1042	1065.792
96.495	1017	1065.774
96.512	1021	1065.757
96.529	1092	1065.739
96.546	1023	1065.721
96.563	1104	1065.703
96.58	1063	1065.686
96.597	1064	1065.668
96.614	996	1065.65
96.631	1072	1065.633
96.648	1016	1065.615
96.665	1060	1065.597
96.682	1145	1065.579
96.699	1033	1065.562
96.716	1006	1065.544
96.733	1106	1065.526
96.75	1079	1065.508
96.767	1123	1065.491
96.784	1112	1065.473
96.801	1059	1065.455
96.818	1072	1065.438
96.835	1051	1065.42
96.852	1055	1065.402
96.869	1048	1065.384
96.886	1058	1065.367
96.903	1066	1065.349
96.92	1092	1065.331
96.937	1091	1065.314
96.954	1106	1065.296
96.971	1072	1065.278
96.988	1063	1065.26
97.005	1097	1065.243
97.022	1150	1065.225
97.039	1100	1065.207
97.056	1019	1065.189
97.073	1063	1065.172
97.09	1110	1065.154
97.107	1082	1065.136
97.124	1108	1065.119
97.141	1112	1065.101
97.158	1082	1065.083
97.175	1096	1065.065
97.192	1114	1065.048
97.209	1064	1065.03
97.226	1061	1065.012
97.243	1097	1064.995
97.26	1075	1064.977
97.277	1110	1064.959
97.294	1111	1064.941
97.311	1100	1064.924
97.328	1093	1064.906
97.345	1078	1064.888
97.362	1097	1064.871
97.379	1094	1064.853
97.396	1120	1064.835
97.413	1057	1064.818
97.43	1093	1064.8
97.447	1136	1064.782
97.464	1125	1064.764
97.481	1067	1064.747
97.498	1071	1064.729
97.515	1070	1064.711
97.532	1114	1064.694
97.549	1072	1064.676
97.566	1067	1064.658
97.583	1109	1064.64
97.6	1101	1064.623
97.617	1061	1064.605
97.634	1051	1064.587
97.651	1040	1064.57
97.668	1030	1064.552
97.685	1060	1064.534
97.702	1099	1064.517
97.719	1088	1064.499
97.736	1059	1064.481
97.753	1075	1064.463
97.77	1071	1064.446
97.787	1092	1064.428
97.804	1086	1064.41
97.821	1056	1064.393
97.838	1069	1064.375
97.855	1082	1064.357
97.872	1074	1064.34
97.889	1086	1064.322
97.906	1126	1064.304
97.923	1088	1064.286
97.94	1059	1064.269
97.957	1045	1064.251
97.974	1052	1064.233
97.991	1056	1064.216
98.008	1052	1064.198
98.025	1092	1064.18
98.042	1094	1064.163
98.059	1057	1064.145
98.076	1067	1064.127
98.093	1037	1064.11
98.11	1038	1064.092
98.127	1042	1064.074
98.144	1059	1064.056
98.161	1117	1064.039
98.178	1129	1064.021
98.195	1092	1064.003
98.212	1033	1063.986
98.229	1026	1063.968
98.246	1025	1063.95
98.263	1064	1063.933
98.28	1119	1063.915
98.297	1076	1063.897
98.314	1073	1063.88
98.331	1118	1063.862
98.348	1061	1063.844
98.365	1061	1063.826
98.382	1048	1063.809
98.399	1071	1063.791
98.416	1054	1063.773
98.433	1067	1063.756
98.45	1058	1063.738
98.467	1057	1063.72
98.484	1036	1063.703
98.501	1047	1063.685
98.518	1040	1063.667
98.535	1064	1063.65
98.552	1061	1063.632
98.569	1062	1063.614
98.586	1068	1063.597
98.603	1068	1063.579
98.62	1075	1063.561
98.637	1084	1063.544
98.654	1081	1063.526
98.671	1129	1063.508
98.688	1100	1063.491
98.705	1020	1063.473
98.722	1121	1063.455
98.739	1136	1063.438
98.756	1072	1063.42
98.773	1065	1063.402
98.79	1072	1063.385
98.807	1070	1063.367
98.824	1088	1063.349
98.841	1098	1063.331
98.858	1074	1063.314
98.875	1079	1063.296
98.892	1108	1063.278
98.909	1111	1063.261
98.926	1097	1063.243
98.943	1130	1063.225
98.96	1120	1063.208
98.977	1108	1063.19
98.994	1160	1063.172
99.011	1167	1063.155
99.028	1142	1063.137
99.045	1092	1063.119
99.062	1085	1063.102
99.079	1140	1063.084
99.096	1157	1063.066
99.113	1123	1063.049
99.13	1089	1063.031
99.147	1102	1063.013
99.164	1099	1062.996
99.181	1086	1062.978
99.198	1078	1062.96
99.215	1087	1062.943
99.232	1088	1062.925
99.249	1102	1062.907
99.266	1098	1062.89
99.283	1067	1062.872
99.3	1117	1062.854
99.317	1102	1062.837
99.334	1092	1062.819
99.351	1096	1062.801
99.368	1131	1062.784
99.385	1106	1062.766
99.402	1058	1062.748
99.419	1100	1062.731
99.436	1100	1062.713
99.453	1077	1062.696
99.47	1044	1062.678
99.487	1094	1062.66
99.504	1086	1062.643
99.521	1060	1062.625
99.538	1062	1062.607
99.555	1041	1062.59
99.572	1058	1062.572
99.589	1010	1062.554
99.606	1035	1062.537
99.623	1099	1062.519
99.64	1019	1062.501
99.657	1075	1062.484
99.674	1116	1062.466
99.691	1095	1062.448
99.708	1071	1062.431
99.725	1104	1062.413
99.742	1151	1062.395
99.759	1088	1062.378
99.776	1139	1062.36
99.793	1091	1062.342
99.81	1085	1062.325
99.827	1057	1062.307
99.844	1087	1062.29
99.861	1092	1062.272
99.878	1137	1062.254
99.895	1119	1062.237
99.912	1080	1062.219
99.929	1123	1062.201
99.946	1189	1062.184
99.963	1193	1062.166
